AutoNum,playerID,birthyear,yearID,salary,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,SF,SH,HBP,IBB
868,willibe02,1968,2006,1500000,1,NYA,AL,131,420,65,118,29,0,12,61,2,0,33,53,14,6,1,2,5
869,willida07,1979,2006,1400000,1,CIN,NL,8,12,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0
870,willida07,1979,2006,1400000,2,NYN,NL,6,9,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0
871,willido03,1982,2006,4350000,1,FLO,NL,35,64,8,11,0,1,3,10,0,0,6,13,0,0,6,0,0
872,willije02,1981,2006,380000,1,CHN,NL,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
873,willijo03,1979,2006,327000,1,FLO,NL,142,502,62,139,28,2,26,74,2,0,54,109,13,6,0,11,2
874,willisc01,1976,2006,2000000,1,CHN,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,willisc01,1976,2006,2000000,2,SDN,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,willito02,1971,2006,775000,1,BAL,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,williwo02,1966,2006,5000000,1,SDN,NL,26,54,3,11,1,0,0,4,0,0,2,13,0,0,6,0,0
878,wilsocj01,1980,2006,331000,1,TEX,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,wilsocr03,1976,2006,3300000,1,PIT,NL,85,255,38,68,11,2,13,41,1,0,24,88,6,2,0,5,2
880,wilsocr03,1976,2006,3300000,2,NYA,AL,40,104,15,22,4,0,4,8,0,0,4,34,4,0,0,1,0
881,wilsoja02,1977,2006,4750000,1,PIT,NL,142,543,70,148,27,1,8,35,4,3,33,65,15,5,9,4,0
882,wilsopr01,1974,2006,4000000,1,HOU,NL,102,390,40,105,22,2,9,55,6,2,22,94,18,3,0,2,2
883,wilsopr01,1974,2006,4000000,2,SLN,NL,33,111,18,27,3,0,8,17,6,0,7,27,2,0,0,2,1
884,wilsova01,1973,2006,750000,1,DET,AL,56,152,18,43,9,0,5,18,0,4,2,33,1,1,10,3,0
885,winnra01,1974,2006,5750000,1,SFN,NL,149,573,82,150,34,5,11,56,10,8,48,63,7,4,3,7,3
886,wisema01,1975,2006,650000,1,MIL,NL,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
887,witasja01,1972,2006,1000000,1,OAK,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,wolfra02,1976,2006,9125000,1,PHI,NL,13,21,2,4,2,0,0,4,0,0,2,8,0,2,0,0,0
889,womacto01,1969,2006,2000000,1,CIN,NL,9,18,1,4,2,0,0,3,0,0,4,3,0,0,1,0,1
890,womacto01,1969,2006,2000000,2,CHN,NL,19,50,6,14,1,0,1,2,1,1,4,4,0,0,3,0,0
891,woodke02,1977,2006,12000000,1,CHN,NL,4,6,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0
892,woodmi01,1980,2006,350000,1,KCA,AL,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
893,woodsja01,1981,2006,332000,1,SEA,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,woodwch01,1976,2006,825000,1,NYN,NL,83,222,25,48,10,1,3,25,1,1,23,55,2,3,4,1,2
895,worreti01,1967,2006,1750000,1,SFN,NL,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,wrighda03,1982,2006,374000,1,NYN,NL,154,582,96,181,40,5,26,116,20,5,66,113,15,8,0,5,13
897,wrighja01,1974,2006,800000,1,SFN,NL,35,47,4,12,2,0,0,1,0,0,0,11,1,0,5,0,0
898,wrighja02,1975,2006,7666667,1,NYA,AL,31,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
899,wuertmi01,1978,2006,355000,1,CHN,NL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
900,yanes01,1975,2006,1250000,1,LAA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,yanes01,1975,2006,1250000,2,CIN,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,youklke01,1979,2006,354600,1,BOS,AL,147,569,100,159,42,2,13,72,5,2,91,120,12,11,0,9,0
903,youngch03,1979,2006,500000,1,SDN,NL,31,54,2,7,2,1,0,4,0,0,0,26,0,0,8,0,0
904,youngdm01,1973,2006,8000000,1,DET,AL,48,172,19,43,4,1,7,23,1,1,11,39,3,1,0,0,0
905,younger01,1967,2006,700000,1,SDN,NL,56,128,19,26,5,0,3,13,8,2,13,16,6,3,1,2,1
906,younger01,1967,2006,700000,2,TEX,AL,4,10,1,2,1,1,0,2,0,0,1,1,1,0,1,0,0
907,youngmi02,1976,2006,3075000,1,TEX,AL,162,691,93,217,52,3,14,103,7,3,48,96,27,8,0,1,0
908,zambrca01,1981,2006,6500000,1,CHN,NL,37,73,9,11,0,0,6,11,1,0,1,27,2,1,5,0,0
909,zambrvi01,1975,2006,3000000,1,NYN,NL,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
910,zaungr01,1971,2006,1000000,1,TOR,AL,99,290,39,79,19,0,12,40,0,2,41,42,10,5,0,3,3
911,zimmery01,1984,2006,327000,1,WAS,NL,157,614,84,176,47,3,20,110,11,8,61,120,15,4,1,2,7
912,zitoba01,1978,2006,7900000,1,OAK,AL,34,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
913,zumayjo01,1984,2006,327000,1,DET,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,aardsda01,1981,2007,387500,1,CHA,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,abreubo01,1974,2007,15000000,1,NYA,AL,158,605,123,171,40,5,16,101,25,8,84,115,11,7,0,3,0
916,accarje01,1981,2007,392200,1,TOR,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,affelje01,1979,2007,1250000,1,COL,NL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,alfonan01,1972,2007,380000,1,PHI,NL,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,alfonel01,1979,2007,382000,1,SFN,NL,26,64,5,16,2,1,1,6,0,2,2,23,2,0,0,1,2
920,aloumo01,1966,2007,7500000,1,NYN,NL,87,328,51,112,19,1,13,49,3,0,27,30,13,3,0,2,5
921,amezaal01,1978,2007,380000,1,FLO,NL,133,400,46,105,14,9,2,30,13,7,35,52,4,5,4,4,0
922,anderbr03,1982,2007,390000,1,CHA,AL,13,17,3,2,1,0,0,0,0,0,2,7,2,0,0,0,0
923,anderga01,1972,2007,11600000,1,LAA,AL,108,417,67,124,31,1,16,80,1,0,27,54,8,6,0,0,9
924,anderma02,1974,2007,925000,1,LAN,NL,23,26,3,6,0,0,0,2,1,0,3,5,0,0,0,0,0
925,anderma02,1974,2007,925000,2,NYN,NL,43,69,14,22,7,0,3,25,3,1,5,12,2,2,1,0,1
926,aquingr01,1978,2007,399000,1,MIL,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,armasto02,1978,2007,3000000,1,PIT,NL,31,26,0,3,1,0,0,2,0,0,0,12,0,0,2,0,0
928,arroybr01,1977,2007,4125000,1,CIN,NL,34,70,5,10,2,0,1,3,0,0,2,30,1,0,6,1,0
929,atkinga01,1979,2007,400000,1,COL,NL,157,605,83,182,35,1,25,111,3,1,67,96,16,10,0,2,3
930,aurilri01,1971,2007,3500000,1,SFN,NL,99,329,40,83,19,2,5,33,0,0,22,45,8,3,0,4,1
931,ausmubr01,1969,2007,4000000,1,HOU,NL,117,349,38,82,16,3,3,25,6,1,37,74,11,1,4,6,3
932,ayalalu01,1978,2007,1300000,1,WAS,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,aybarer01,1984,2007,382500,1,LAA,AL,79,194,18,46,5,1,1,19,4,4,10,32,8,2,3,2,0
934,backebr01,1978,2007,545000,1,HOU,NL,7,10,5,4,1,0,1,1,0,0,1,3,0,0,0,0,0
935,baezda01,1977,2007,5666667,1,BAL,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,bakerje03,1981,2007,400000,1,COL,NL,85,144,17,32,2,2,4,12,0,0,13,40,7,0,0,2,1
937,bakopa01,1972,2007,900000,1,BAL,AL,60,156,13,32,3,1,1,8,0,1,15,50,4,1,1,1,0
938,baldero01,1981,2007,750000,1,TBA,AL,35,137,16,28,6,0,5,12,4,1,9,35,1,0,1,3,1
939,balejo01,1974,2007,1800000,1,KCA,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,barajro01,1975,2007,2500000,1,PHI,NL,48,122,16,28,8,0,4,10,0,1,21,24,5,0,1,2,3
941,bardebr01,1981,2007,380000,1,ARI,NL,8,12,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
942,bardebr01,1981,2007,380000,2,SLN,NL,15,23,6,5,1,0,0,0,0,0,2,4,2,0,0,0,0
943,bardjo01,1978,2007,1050000,1,SDN,NL,118,389,42,111,27,2,5,51,0,1,50,58,16,3,1,0,7
944,barfijo02,1982,2007,395800,1,CLE,AL,130,420,53,102,19,3,3,50,14,5,14,90,3,4,3,3,0
945,barremi01,1976,2007,4533333,1,CHN,NL,57,211,23,54,9,0,9,29,2,2,17,36,5,3,0,0,3
946,barremi01,1976,2007,4533333,2,SDN,NL,44,133,6,30,8,0,0,12,0,0,2,21,5,1,0,0,0
947,bartlja01,1979,2007,405000,1,MIN,AL,140,510,75,135,20,7,5,43,23,3,50,73,8,2,0,8,3
948,batismi01,1971,2007,6000000,1,SEA,AL,33,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
949,bautijo02,1980,2007,397500,1,PIT,NL,142,532,75,135,36,2,15,63,6,3,68,101,16,6,4,4,1
950,bayja01,1978,2007,3500000,1,PIT,NL,145,538,78,133,25,2,21,84,4,1,59,141,8,8,0,9,3
951,baylijo01,1980,2007,384000,1,PIT,NL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,beckejo02,1980,2007,6666667,1,BOS,AL,30,11,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
953,bedarer01,1979,2007,3400000,1,BAL,AL,28,5,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0
954,beimejo01,1977,2007,912500,1,LAN,NL,83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
955,belisma01,1980,2007,390000,1,CIN,NL,30,50,2,3,1,0,0,1,1,0,3,32,1,0,8,0,0
956,bellhe01,1977,2007,385500,1,SDN,NL,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,belliro01,1975,2007,750000,1,WAS,NL,147,511,57,148,35,1,11,58,3,0,34,72,12,5,6,1,1
958,beltrad01,1979,2007,12900000,1,SEA,AL,149,595,87,164,41,2,26,99,14,2,38,104,18,4,0,2,2
959,beltrca01,1977,2007,13571429,1,NYN,NL,144,554,93,153,33,3,33,112,23,2,69,111,8,10,1,2,10
960,benitar01,1972,2007,9866219,1,SFN,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,benitar01,1972,2007,9866219,2,FLO,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,bennega01,1972,2007,850000,1,SLN,NL,59,155,12,39,7,0,2,17,1,1,8,16,6,4,2,1,1
963,benoijo01,1977,2007,1050000,1,TEX,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,bergmja01,1981,2007,380000,1,WAS,NL,22,37,2,5,0,0,0,0,0,0,1,17,1,0,6,0,0
965,berkmla01,1976,2007,14500000,1,HOU,NL,153,561,95,156,24,2,34,102,7,3,94,125,11,5,0,8,11
966,betanra01,1975,2007,840000,1,CLE,AL,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
967,betanyu01,1982,2007,727500,1,SEA,AL,155,536,72,155,38,2,9,67,5,4,15,48,10,4,3,1,3
968,betemwi01,1981,2007,405000,1,LAN,NL,84,156,22,36,8,0,10,26,0,0,32,49,1,3,0,1,0
969,betemwi01,1981,2007,405000,2,NYA,AL,37,84,11,19,4,0,4,24,0,0,6,33,1,0,2,0,0
970,biggicr01,1965,2007,5150000,1,HOU,NL,141,517,68,130,31,3,10,50,4,3,23,112,5,5,7,3,0
971,billich01,1984,2007,384500,1,LAN,NL,43,36,1,4,1,0,0,2,0,0,1,19,2,0,4,0,0
972,bisenjo01,1982,2007,380000,1,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,blakeca01,1973,2007,3750000,1,CLE,AL,156,588,81,159,36,4,18,78,4,5,54,123,14,5,5,10,2
974,blaloha01,1980,2007,4800000,1,TEX,AL,58,208,32,61,16,3,10,33,4,1,21,38,8,2,0,1,1
975,blanche01,1971,2007,1775000,1,CHN,NL,22,54,3,9,3,0,0,4,0,0,2,12,0,1,1,0,0
976,blantjo01,1980,2007,380000,1,OAK,AL,34,4,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0
977,bloomwi01,1977,2007,875000,1,SEA,AL,91,173,28,48,3,0,2,13,7,5,10,35,7,0,4,1,0
978,blumge01,1973,2007,900000,1,SDN,NL,122,330,34,83,21,1,5,33,0,0,32,52,10,3,3,2,4
979,bondeje01,1982,2007,4500000,1,DET,AL,28,6,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
980,bondsba01,1964,2007,15533970,1,SFN,NL,126,340,75,94,14,0,28,66,5,0,132,54,13,2,0,3,43
981,bonsebo01,1981,2007,397500,1,MIN,AL,31,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
982,booneaa01,1973,2007,925000,1,FLO,NL,69,189,27,54,11,0,5,28,2,0,21,41,0,4,1,13,4
983,bootcch01,1978,2007,380000,1,LAA,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,borchjo01,1978,2007,380000,1,FLO,NL,85,179,20,35,9,0,4,19,4,0,21,60,4,0,0,2,3
985,borkoda01,1977,2007,575000,1,HOU,NL,64,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
986,borowjo01,1971,2007,4000000,1,CLE,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,bournmi01,1982,2007,380000,1,PHI,NL,105,119,29,33,3,3,1,6,18,1,13,21,1,0,1,0,2
988,bowenro01,1981,2007,382300,1,SDN,NL,30,82,12,22,8,0,2,11,1,2,13,28,0,1,1,1,3
989,bowenro01,1981,2007,382300,2,CHN,NL,10,31,3,2,1,0,0,2,0,0,4,13,2,1,0,0,0
990,bowenro01,1981,2007,382300,3,OAK,AL,21,43,6,12,1,0,2,5,0,0,10,20,0,0,1,0,0
991,bowiemi01,1974,2007,435000,1,WAS,NL,30,11,0,1,0,0,0,1,0,0,0,4,0,0,2,0,0
992,bradfch01,1974,2007,3166667,1,BAL,AL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,bradlmi01,1978,2007,4000000,1,OAK,AL,19,65,6,19,4,0,2,7,2,1,8,14,2,1,0,1,1
994,bradlmi01,1978,2007,4000000,2,SDN,NL,42,144,31,45,5,1,11,30,3,1,23,27,3,0,0,2,2
995,branyru01,1975,2007,1000000,1,SDN,NL,61,122,16,24,5,1,7,19,1,0,21,48,1,1,0,2,1
996,branyru01,1975,2007,1000000,2,PHI,NL,7,9,2,2,0,0,2,5,0,0,0,6,0,0,0,0,0
997,branyru01,1975,2007,1000000,3,SLN,NL,21,32,4,6,0,0,1,2,0,0,7,15,1,0,0,0,0
998,braunry01,1980,2007,380000,1,KCA,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,braybi01,1983,2007,382500,1,CIN,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,brazoyh01,1980,2007,395000,1,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,brocado01,1967,2007,500000,1,SDN,NL,67,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1002,brousbe01,1976,2007,3550000,1,SEA,AL,99,240,27,66,10,0,7,29,2,0,17,50,7,3,0,4,2
1003,brownem01,1974,2007,3450000,1,KCA,AL,113,366,44,94,13,1,6,62,12,2,24,71,7,6,0,1,2
1004,broxtjo01,1984,2007,390000,1,LAN,NL,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,brunebr01,1982,2007,395545,1,NYA,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,buckjo01,1980,2007,440000,1,KCA,AL,113,347,41,77,18,0,18,48,0,1,36,92,11,6,0,10,0
1007,bucktr01,1983,2007,380000,1,OAK,AL,82,285,41,82,22,5,7,34,4,1,39,66,9,4,2,4,2
1008,buddery01,1979,2007,380000,1,LAA,AL,12,18,0,3,1,0,0,1,0,0,0,6,1,0,0,0,0
1009,buehrma01,1979,2007,9500000,1,CHA,AL,30,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
1010,burgoam01,1984,2007,415000,1,NYN,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,burkech01,1980,2007,415000,1,HOU,NL,111,319,39,73,19,2,6,28,9,3,27,52,10,1,8,8,1
1012,burkeja02,1971,2007,380000,1,SEA,AL,50,113,19,34,8,0,1,12,0,1,7,17,2,0,5,4,0
1013,burneaj01,1977,2007,13200000,1,TOR,AL,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,burrepa01,1976,2007,13250000,1,PHI,NL,155,472,77,121,26,0,30,97,0,0,114,120,10,8,0,4,1
1015,burtoja01,1981,2007,380000,1,CIN,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,bushda01,1979,2007,450000,1,MIL,NL,34,55,2,7,2,0,0,2,0,0,0,11,2,0,6,1,0
1017,bynumfr01,1980,2007,380000,1,BAL,AL,70,96,21,25,8,2,2,11,8,1,2,30,2,0,1,2,0
1018,byrdpa01,1970,2007,7000000,1,CLE,AL,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,byrneer01,1976,2007,4575000,1,ARI,NL,160,626,103,179,30,8,21,83,50,7,57,98,12,4,1,10,5
1020,cabreda01,1981,2007,1825000,1,BAL,AL,34,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1021,cabrefe01,1981,2007,391800,1,CLE,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,cabrefe01,1981,2007,391800,2,BAL,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,cabreme01,1984,2007,432400,1,NYA,AL,150,545,66,149,24,8,8,73,13,5,43,68,14,9,10,5,0
1024,cabremi01,1983,2007,7400000,1,FLO,NL,157,588,91,188,38,2,34,119,2,1,79,127,17,7,1,5,23
1025,cabreor01,1974,2007,8500000,1,LAA,AL,155,638,101,192,35,1,8,86,20,4,44,64,12,11,3,5,0
1026,cainma01,1984,2007,650000,1,SFN,NL,32,57,3,4,0,0,2,4,0,0,2,32,0,0,7,0,0
1027,cairomi01,1974,2007,750000,1,NYA,AL,54,107,12,27,7,0,0,10,8,1,8,19,3,1,4,1,1
1028,cairomi01,1974,2007,750000,2,SLN,NL,28,67,8,17,2,2,0,5,2,1,3,5,0,0,1,1,0
1029,calerki01,1975,2007,1600000,1,OAK,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,callaal01,1983,2007,380000,1,ARI,NL,56,144,10,31,8,0,0,7,1,1,9,14,8,1,1,1,0
1031,camerke01,1979,2007,380000,1,SDN,NL,48,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1032,camermi01,1973,2007,7000000,1,SDN,NL,151,571,88,138,33,6,21,78,18,5,67,160,9,3,2,8,1
1033,campsh01,1975,2007,411000,1,TBA,AL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,canoro01,1982,2007,490800,1,NYA,AL,160,617,93,189,41,7,19,97,4,5,39,85,19,4,1,8,5
1035,cappsma01,1983,2007,401000,1,PIT,NL,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,capuach01,1978,2007,3250000,1,MIL,NL,29,41,2,9,0,0,1,3,0,0,2,16,1,0,5,0,0
1037,carmofa01,1980,2007,387500,1,CLE,AL,32,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
1038,carpech01,1975,2007,8500000,1,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,carrahe01,1969,2007,3000000,1,LAA,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,carroja01,1974,2007,1700000,1,COL,NL,108,227,45,51,9,1,2,22,6,2,28,34,2,3,6,4,1
1041,caseyse01,1974,2007,4000000,1,DET,AL,143,453,40,134,30,1,4,54,2,2,39,42,9,2,0,2,11
1042,castijo02,1981,2007,1900000,1,PIT,NL,87,221,18,54,18,1,0,24,0,0,6,48,11,1,0,2,2
1043,castilu01,1975,2007,5750000,1,MIN,AL,85,349,54,106,11,3,0,18,9,4,29,28,3,1,5,0,0
1044,castilu01,1975,2007,5750000,2,NYN,NL,50,199,37,59,8,2,1,20,10,2,24,17,2,1,7,0,0
1045,castrju01,1972,2007,925000,1,CIN,NL,54,89,5,16,5,0,0,5,0,0,4,21,2,2,3,0,0
1046,castrra01,1976,2007,850000,1,NYN,NL,52,144,24,41,6,0,11,31,0,0,10,39,1,2,0,1,0
1047,catalfr01,1974,2007,3500000,1,TEX,AL,103,331,52,86,20,4,11,44,2,1,28,37,6,1,6,11,0
1048,cedenro02,1983,2007,400000,1,CHN,NL,38,74,6,15,2,0,4,13,2,1,3,18,0,1,2,0,0
1049,chacigu01,1980,2007,395300,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,chacosh01,1977,2007,3825000,1,PIT,NL,64,11,1,3,0,0,0,0,0,0,0,2,0,0,2,0,0
1051,chaveen01,1978,2007,1725000,1,NYN,NL,71,150,20,43,7,2,1,17,5,2,9,16,5,1,5,0,0
1052,chaveer01,1977,2007,9500000,1,OAK,AL,90,341,43,82,21,2,15,46,4,2,34,76,9,4,0,0,2
1053,chenbr01,1977,2007,600000,1,TEX,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,chicoma01,1983,2007,380000,1,WAS,NL,31,48,1,8,0,0,0,3,0,0,0,11,0,0,9,0,0
1055,chulkvi01,1978,2007,396000,1,SFN,NL,57,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1056,churcry01,1978,2007,395000,1,WAS,NL,144,470,57,128,43,1,15,70,3,2,49,107,12,3,0,8,4
1057,cintral01,1978,2007,1900000,1,CHA,AL,68,185,23,45,7,1,2,19,2,1,9,35,5,1,0,1,1
1058,cirilje01,1969,2007,1500000,1,MIN,AL,50,153,18,40,9,2,2,21,2,0,15,13,9,2,3,1,0
1059,cirilje01,1969,2007,1500000,2,ARI,NL,28,40,6,8,4,0,0,6,0,0,4,6,1,0,0,0,0
1060,clarkbr02,1973,2007,3900000,1,LAN,NL,47,58,7,13,4,0,0,5,1,2,6,11,1,0,1,1,0
1061,clarkbr02,1973,2007,3900000,2,SDN,NL,21,49,6,15,1,2,0,6,0,1,8,7,2,0,0,0,2
1062,clarkto02,1972,2007,1034000,1,ARI,NL,113,221,31,55,5,1,17,51,0,0,21,59,8,3,0,0,3
1063,claytro01,1970,2007,1500000,1,TOR,AL,69,189,23,48,14,0,1,12,2,1,14,50,8,3,3,1,0
1064,claytro01,1970,2007,1500000,2,BOS,AL,8,6,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0
1065,coffeto01,1980,2007,407500,1,CIN,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,colomje01,1977,2007,815000,1,WAS,NL,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1067,colonba01,1973,2007,16000000,1,LAA,AL,19,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1068,condrcl01,1975,2007,385000,1,PHI,NL,39,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1069,coninje01,1966,2007,2000000,1,CIN,NL,80,215,23,57,11,1,6,32,4,0,20,28,4,6,1,0,0
1070,coninje01,1966,2007,2000000,2,NYN,NL,21,41,2,8,2,0,0,5,0,0,7,8,1,1,1,0,2
1071,contrjo01,1971,2007,9000000,1,CHA,AL,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1072,cookaa01,1979,2007,3100000,1,COL,NL,25,42,8,10,3,0,0,1,0,0,4,14,1,0,13,1,0
1073,coraal01,1975,2007,2000000,1,BOS,AL,83,207,30,51,10,5,3,18,1,1,7,23,5,2,7,9,2
1074,cordech01,1982,2007,4150000,1,WAS,NL,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1075,cordefr01,1975,2007,5425000,1,MIL,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,cormila01,1980,2007,405000,1,ATL,NL,10,16,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
1077,cormirh01,1967,2007,2250000,1,CIN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,corpama01,1982,2007,382000,1,COL,NL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,correke01,1980,2007,400000,1,SFN,NL,59,15,0,1,0,0,0,0,0,0,1,4,0,0,3,0,0
1080,costech01,1973,2007,385000,1,PHI,NL,48,129,15,36,3,0,5,22,0,0,4,20,1,0,2,2,1
1081,cotahu01,1979,2007,537500,1,PIT,NL,5,14,1,4,1,0,0,3,0,0,2,2,0,1,0,1,0
1082,cottsne01,1980,2007,825000,1,CHN,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,counscr01,1970,2007,2800000,1,MIL,NL,122,282,31,62,12,2,3,24,4,2,41,47,7,2,6,3,4
1084,coutljo01,1980,2007,380000,1,CIN,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,crainje01,1981,2007,500000,1,MIN,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,crawfca02,1981,2007,4125000,1,TBA,AL,143,584,93,184,37,9,11,80,50,10,32,112,11,2,1,5,5
1087,credejo01,1978,2007,4940000,1,CHA,AL,47,167,13,36,5,0,4,22,0,1,10,24,1,1,0,0,0
1088,crispco01,1979,2007,3833333,1,BOS,AL,145,526,85,141,28,7,6,60,28,6,50,84,12,5,9,1,1
1089,crosbbo01,1980,2007,2550000,1,OAK,AL,93,349,40,79,16,0,8,31,10,2,23,62,11,0,0,2,1
1090,cruzjo02,1974,2007,650000,1,SDN,NL,91,256,37,60,12,3,6,21,6,1,31,65,3,1,5,0,1
1091,cruzju02,1978,2007,1437500,1,ARI,NL,53,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1092,cruzne02,1980,2007,382000,1,TEX,AL,96,307,35,72,15,2,9,34,2,4,21,87,5,1,1,2,1
1093,cuddymi01,1979,2007,3575000,1,MIN,AL,144,547,87,151,28,5,16,81,5,0,64,107,19,5,0,7,1
1094,damonjo01,1973,2007,13000000,1,NYA,AL,141,533,93,144,27,2,12,63,27,3,66,79,4,3,1,2,1
1095,danksjo01,1985,2007,380000,1,CHA,AL,26,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1096,davanje02,1973,2007,1250000,1,ARI,NL,13,26,5,4,2,0,0,1,1,1,5,8,1,1,0,1,0
